File Name;Song Title;Author;Year
"Michael Kiwanuka - Cold Little Heart.mp3";Cold Little Heart;Michael Kiwanuka;2016
"Feeling Good -Nina Simone.mp3";Feeling Good;Nina Simone;1965
"Nick Jonas - Find You.mp3";Find You;Nick Jonas;2017
"BTS - DNA.mp3";DNA;BTS;2017
"Captain, Tennille - Love Will Keep Us Together.mp3";Love Will Keep Us Together;Captain, Tennille;1975
"Foundations - Build Me Up Buttercup.mp3";Build Me Up Buttercup;Foundations;1969
"Grace VanderWaal - So Much More Than This.mp3";So Much More Than This;Grace VanderWaal;2017
"Earth, Wind , Fire - Shining Star.mp3";Shining Star;Earth, Wind , Fire;1975
"Doris Day - Whatever Will Be Will Be (Que Sera Sera).mp3";Whatever Will Be Will Be (Que Sera Sera);Doris Day;1956
"DJ Snake, Lil Jon - Turn Down For What.mp3";Turn Down For What;DJ Snake, Lil Jon;2014
"Ed Sheeran - Castle on the Hill.mp3";Castle on the Hill;Ed Sheeran;2017
"Nelson Riddle - Lisbon Antigua.mp3";Lisbon Antigua;Nelson Riddle;1956
"Beach Boys - Surfin' U.S.A..mp3";Surfin' U.S.A.;Beach Boys;1963
"Redbone - Come And Get Your Love.mp3";Come And Get Your Love;Redbone;1974
"Kitty Kallen - Little Things Mean A Lot.mp3";Little Things Mean A Lot;Kitty Kallen;1954
"Rebelution - Ordinary Girl.mp3";Ordinary Girl;Rebelution;2007
"Avril Lavigne - Complicated.mp3";Complicated;Avril Lavigne;2002
"Imagine Dragons - Radioactive.mp3";Radioactive;Imagine Dragons;2013
"Pied Pipers - My Happiness.mp3";My Happiness;Pied Pipers;1948
"Kenny Wayne Shepherd Band - Diamonds & Gold.mp3";Diamonds & Gold;Kenny Wayne Shepherd Band;2017
"Woody Herman, His Orchestra - Blues in the Night (My Mama Done Tol' Me).mp3";Blues in the Night (My Mama Done Tol' Me);Woody Herman, His Orchestra;1942
"Rare Earth - Get Ready.mp3";Get Ready;Rare Earth;1970
"Shaggy feat. Ricardo RikRok Ducent - It Wasn't Me.mp3";It Wasn't Me;"Shaggy feat. Ricardo ""RikRok"" Ducent";2001
"Taylor Swift - ...Ready For It .mp3";...Ready For It?;Taylor Swift;2017
"Crew Cuts - Sh-Boom.mp3";Sh-Boom;Crew Cuts;1954
"The Glenn Miller Orchestra - Elmer's Tune.mp3";Elmer's Tune;The Glenn Miller Orchestra;1941
"DJ Snake, Lil Jon - Turn Down For What.mp3";Turn Down For What;DJ Snake, Lil Jon;2013
"blackbear - do re mi.mp3";do re mi;blackbear;2017
"Margaret Whiting - A Tree In The Meadow.mp3";A Tree In The Meadow;Margaret Whiting;1948
"Eddie Fisher - I'm Walking Behind You.mp3";I'm Walking Behind You;Eddie Fisher;1953
"Fergie - Big Girls Don't Cry.mp3";Big Girls Don't Cry;Fergie;2007
"Andy Gibb - (Love Is) Thicker Than Water.mp3";(Love Is) Thicker Than Water;Andy Gibb;1978
"Justin Bieber, BloodPop - Friends.mp3";Friends;Justin Bieber, BloodPop®;2017
"Taylor Swift - Love Story.mp3";Love Story;Taylor Swift;2009
"Nickelback - How You Remind Me.mp3";How You Remind Me;Nickelback;2002
"Madonna - Crazy For You.mp3";Crazy For You;Madonna;1985
"Tony Bennett - Because Of You.mp3";Because Of You;Tony Bennett;1951
"Dua Lipa - New Rules.mp3";New Rules;Dua Lipa;2017
"Archie Bleyer - Hernando's Hideaway.mp3";Hernando's Hideaway;Archie Bleyer;1954
"Jonathan Fritzen - Let It Go.mp3";Let It Go;Jonathan Fritzen;2017
"Bon Jovi - Livin' On a Prayer.mp3";Livin' On a Prayer;Bon Jovi;1986
"Shaggy - Angel (feat. Rayvon).mp3";Angel (feat. Rayvon);Shaggy;2000
"Exile - Kiss You All Over.mp3";Kiss You All Over;Exile;1978
"Whitney Houston - How Will I Know.mp3";How Will I Know;Whitney Houston;1986
"P!nk - What About Us.mp3";What About Us;P!nk;2017
"Ace Of Base - The Sign.mp3";The Sign;Ace Of Base;1994
"Lee Brice - Boy.mp3";Boy;Lee Brice;2017
"Dionne, Friends - That's What Friends Are For.mp3";That's What Friends Are For;Dionne, Friends;1986
"Damian 'Jr. Gong' Marley - Road to Zion.mp3";Road to Zion;Damian 'Jr. Gong' Marley;2005
"Fleetwoods - Come Softly To Me.mp3";Come Softly To Me;Fleetwoods;1959
"Village People - Y.M.C.A..mp3";Y.M.C.A.;Village People;1979
"Miguel - Shockandawe.mp3";Shockandawe;Miguel;2017
"Johnny Mercer - On the Atchison, Topeka and Sante Fe.mp3";On the Atchison, Topeka and Sante Fe;Johnny Mercer;1945
"Blu Cantrell - Hit 'Em Up Style (Oops!).mp3";Hit 'Em Up Style (Oops!);Blu Cantrell;2001
"Three Suns - Peg O' My Heart.mp3";Peg O' My Heart;Three Suns;1947
"Khalid - American Teen.mp3";American Teen;Khalid;2017
"Hailee Steinfeld - Most Girls.mp3";Most Girls;Hailee Steinfeld;2017
"The Glenn Miller Orchestra - Chattanooga Choo Choo.mp3";Chattanooga Choo Choo;The Glenn Miller Orchestra;1941
"Annie Lennox - I Put a Spell On You.mp3";I Put a Spell On You;Annie Lennox;2014
"Mel Waiters - Hole In the Wall.mp3";Hole In the Wall;Mel Waiters;1999
"Ed Sheeran - Perfect.mp3";Perfect;Ed Sheeran;2017
"Eli-Mac - Mr Sensi.mp3";Mr Sensi;Eli-Mac;2017
"AC DC - Thunderstruck.mp3";Thunderstruck;AC DC;1990
"Bryson Tiller - Run Me Dry.mp3";Run Me Dry;Bryson Tiller;2017
"Pat Boone - Love Letters In The Sand.mp3";Love Letters In The Sand;Pat Boone;1957
"Shirelles - Soldier Boy.mp3";Soldier Boy;Shirelles;1962
"John Legend - All of Me.mp3";All of Me;John Legend;2013
"Eagles - Hotel California.mp3";Hotel California;Eagles;1976
"Gary, Bing Crosby - Simple Melody.mp3";Simple Melody;Gary, Bing Crosby;1950
"Sean Paul - Tek Weh Yuh Heart (Audio) ft.mp3";Tek Weh Yuh Heart (feat. Tory Lanez);Sean Paul;1977
"Leroy,erson - Blue Tango.mp3";Blue Tango;Leroy,erson;1952
"Phil Collins - Against All Odds (Take A Look At Me Now).mp3";Against All Odds (Take A Look At Me Now);Phil Collins;1984
"Mija, Vindata - Better.mp3";Better;Mija, Vindata;2016
"Whitney Houston - Heartbreak Hotel.mp3";Heartbreak Hotel;Whitney Houston;1999
"The Weeknd - Die For You.mp3";Die For You;The Weeknd;2016
"Adele - Rolling In The Deep.mp3";Rolling In The Deep;Adele;2011
"Rosemary Clooney - Come On-a My House.mp3";Come On-a My House;Rosemary Clooney;1951
"Maroon 5, Wiz Khalifa - Payphone.mp3";Payphone;Maroon 5, Wiz Khalifa;2012
"Champs - Tequila.mp3";Tequila;Champs;1958
"Richard Elliot - Summer Madness.mp3";Summer Madness;Richard Elliot;2016
"Will To Power - Baby, I Love Your Way-Freebird.mp3";Baby, I Love Your Way-Freebird;Will To Power;1989
"Four Aces - Three Coins In The Fountain.mp3";Three Coins In The Fountain;Four Aces;1954
"Wham! - Wake Me Up Before You Go-Go.mp3";Wake Me Up Before You Go-Go;Wham!;1985
"Jake Paul - It's Everyday Bro (feat. Team 10).mp3";It's Everyday Bro (feat. Team 10);Jake Paul;2017
"Bob Marley - Turn Your Lights Down Low (Interpolation of Lovin You).mp3";Turn Your Lights Down Low (Interpolation of Lovin You);Bob Marley;1999
"Lifehouse - Hanging By A Moment.mp3";Hanging By A Moment;Lifehouse;2001
"Bee Gees - How Can You Mend A Broken Heart.mp3";How Can You Mend A Broken Heart;Bee Gees;1971
"NGHTMRE, Loudpvck - Click Clack.mp3";Click Clack;NGHTMRE, Loudpvck;2016
"Buddy Guy - Ain't No Sunshine (feat. Tracy Chapman).mp3";Ain't No Sunshine (feat. Tracy Chapman);Buddy Guy;2005
"Chronixx - Skankin' Sweet.mp3";Skankin' Sweet;Chronixx;2017
"Michael Jackson - Beat It.mp3";Beat It;Michael Jackson;1983
"Bobby Vinton - Roses Are Red (My Love).mp3";Roses Are Red (My Love);Bobby Vinton;1962
"Taj Mahal, Keb' Mo' - Don't Leave Me Here.mp3";Don't Leave Me Here;Taj Mahal, Keb' Mo';2017
"Daniel Caesar - Best Part (feat. H.E.R.).mp3";Best Part (feat. H.E.R.);Daniel Caesar;2017
"Vic Damone - You're Breaking My Heart.mp3";You're Breaking My Heart;Vic Damone;1949
"Savage Garden - I Knew I Loved You.mp3";I Knew I Loved You;Savage Garden;2000
"Foo Fighters - The Line.mp3";The Line;Foo Fighters;2017
"QT - Hey QT.mp3";Hey QT;QT;2014
"Shaggy - Angel.mp3";Angel;Shaggy;2000
"Liam Payne - Strip That Down (feat. Quavo).mp3";Strip That Down (feat. Quavo);Liam Payne;2017
"Tony Orlando, Dawn - Tie A Yellow Ribbon Round The Ole Oak Tree.mp3";Tie A Yellow Ribbon Round The Ole Oak Tree;Tony Orlando, Dawn;1973
"Gilbert O'Sullivan - Alone Again (Naturally).mp3";Alone Again (Naturally);Gilbert O'Sullivan;1972
"Perry Como - Some Enchanted Evening.mp3";Some Enchanted Evening;Perry Como;1949
"Andra Day - Rise Up.mp3";Rise Up;Andra Day;2015
"Breathe - Hands To Heaven.mp3";Hands To Heaven;Breathe;1988
"Eilen Jewell - It's Your Voodoo Working.mp3";It's Your Voodoo Working;Eilen Jewell;2017
"Johnnie Ray - Cry.mp3";Cry;Johnnie Ray;1952
"String-a-longs - Wheels.mp3";Wheels;String-a-longs;1961
"Chaka Khan - I Feel For You.mp3";I Feel For You;Chaka Khan;1985
"Common Kings - Take Her.mp3";Take Her;Common Kings;2017
"Roger Williams - Autumn Leaves.mp3";Autumn Leaves;Roger Williams;1955
"Etta James - At Last (Single Version).mp3";At Last (Single Version);Etta James;1960
"Damian Jr. Gong Marley - Welcome to Jamrock.mp3";Welcome to Jamrock;"Damian ""Jr. Gong"" Marley";2005
"Maroon 5 - Sugar.mp3";Sugar;Maroon 5;2015
"Patti Page - Tennessee Waltz.mp3";Tennessee Waltz;Patti Page;1951
"Drake, WizKid, Kyla - One Dance.mp3";One Dance;Drake, WizKid, Kyla;2016
"Louis Armstrong - La Vie En Rose (Single Version).mp3";La Vie En Rose (Single Version);Louis Armstrong;1950
"Dean Martin - Memories Are Made Of This.mp3";Memories Are Made Of This;Dean Martin;1956
"Rihanna - Needed Me.mp3";Needed Me;Rihanna;2016
"Vertical Horizon - Everything You Want.mp3";Everything You Want;Vertical Horizon;2000
"Bruce Hornsby , The Range - The Way It Is.mp3";The Way It Is;Bruce Hornsby , The Range;1987
"Bette Midler - Wind Beneath My Wings.mp3";Wind Beneath My Wings;Bette Midler;1989
"Glen Gray, the Casa Loma Orchestra - My Heart Tells Me (Should I Believe My Heart).mp3";My Heart Tells Me (Should I Believe My Heart?);Glen Gray, the Casa Loma Orchestra;1943
"AC DC - Back In Black.mp3";Back In Black;AC DC;1980
"Hi-Five - I Like The Way (The Kissing Game).mp3";I Like The Way (The Kissing Game);Hi-Five;1991
"Bruno Mars - 24K Magic.mp3";24K Magic;Bruno Mars;2016
"Dolly Parton - 9 To 5.mp3";9 To 5;Dolly Parton;1981
"Archie Bell , The Drells - Tighten Up.mp3";Tighten Up;Archie Bell , The Drells;1968
"Boyz II Men - End Of The Road.mp3";End Of The Road;Boyz II Men;1992
"Roberta Flack - Killing Me Softly With His Song.mp3";Killing Me Softly With His Song;Roberta Flack;1973
"Kid Rock - All Summer Long.mp3";All Summer Long;Kid Rock;2007
"Eddie Fisher , Hugo Winterhalter - Wish You Were Here.mp3";Wish You Were Here;Eddie Fisher , Hugo Winterhalter;1952
"Fetty Wap - Trap Queen.mp3";Trap Queen;Fetty Wap;2015
"Lionel Richie - Hello.mp3";Hello;Lionel Richie;1984
"Destiny's Child - Say My Name.mp3";Say My Name;Destiny's Child;2000
"Cheat Codes - No Promises (feat. Demi Lovato).mp3";No Promises (feat. Demi Lovato);Cheat Codes;2017
"Dean Martin - Everybody Loves Somebody.mp3";Everybody Loves Somebody;Dean Martin;1964
"Platters - My Prayer.mp3";My Prayer;Platters;1956
"MAX - Lights Down Low (feat. gnash).mp3";Lights Down Low (feat. gnash);MAX;2016
"Culture Club - Karma Chameleon.mp3";Karma Chameleon;Culture Club;1984
"Starship - Nothing's Gonna Stop Us Now.mp3";Nothing's Gonna Stop Us Now;Starship;1987
"Nilsson - Without You.mp3";Without You;Nilsson;1972
"Gloria Gaynor - I Will Survive.mp3";I Will Survive;Gloria Gaynor;1979
"Paul , Paula - Hey Paula.mp3";Hey Paula;Paul , Paula;1963
"Katy Perry - Last Friday Night (T.G.I.F.).mp3";Last Friday Night (T.G.I.F.);Katy Perry;2011
"SWV - Weak.mp3";Weak;SWV;1993
"Wild Cherry - Play That Funky Music.mp3";Play That Funky Music;Wild Cherry;1976
"Perry Como - Don't Let The Stars Get In Your Eyes.mp3";Don't Let The Stars Get In Your Eyes;Perry Como;1953
"Andrews Sisters , Gordon Jenkins - I Can Dream, Can't I.mp3";I Can Dream, Can't I;Andrews Sisters , Gordon Jenkins;1949
"Andy Grammer - Give Love (feat. LunchMoney Lewis).mp3";Give Love (feat. LunchMoney Lewis);Andy Grammer;2017
"Michael Kiwanuka - Cold Little Heart (Radio Edit).mp3";Cold Little Heart (Radio Edit);Michael Kiwanuka;2017
"Ames Brothers - You, You, You.mp3";You, You, You;Ames Brothers;1953
"Taylor Swift - You Belong With Me.mp3";You Belong With Me;Taylor Swift;2009
"Nina Simone - Feeling Good.mp3";Feeling Good;Nina Simone;1965
"BTS - Outro- Her.mp3";Outro- Her;BTS;2017
"Shaggy - Boombastic.mp3";Boombastic;Shaggy;1995
"Chris Brown - Privacy.mp3";Privacy;Chris Brown;2017
"Bruno Mars - Locked Out Of Heaven.mp3";Locked Out Of Heaven;Bruno Mars;2013
"The Ink Spots, Ella Fitzgerald - Into Each Life Some Rain Must Fall.mp3";Into Each Life Some Rain Must Fall;The Ink Spots, Ella Fitzgerald;1944
"BTS - Go Go.mp3";Go Go;BTS;2017
"Journey - Don't Stop Believin'.mp3";Don't Stop Believin';Journey;1981
"Peking Duk - High (feat. Nicole Millar).mp3";High (feat. Nicole Millar);Peking Duk;2014
"George Benson - Turn Your Love Around.mp3";Turn Your Love Around;George Benson;1981
"Eurythmics - Sweet Dreams (Are Made Of This).mp3";Sweet Dreams (Are Made Of This);Eurythmics;1983
"Irene Cara - Flashdance... What A Feeling.mp3";Flashdance... What A Feeling;Irene Cara;1983
"Harry James, His Orchestra - I Had the Craziest Dream.mp3";I Had the Craziest Dream;Harry James, His Orchestra;1942
"Four Tops - Reach Out I'll Be There.mp3";Reach Out I'll Be There;Four Tops;1966
"Dinah Shore - The Gypsy.mp3";The Gypsy;Dinah Shore;1946
"ZHU - Faded.mp3";Faded;ZHU;2014
"Usher - Burn.mp3";Burn;Usher;2004
"Perry Como - Round And Round.mp3";Round And Round;Perry Como;1957
"Ray J, Yung Berg - Sexy Can I.mp3";Sexy Can I;Ray J, Yung Berg;2008
"MFSB - TSOP.mp3";TSOP;MFSB;1974
"The Weeknd - The Hills.mp3";The Hills;The Weeknd;2015
"Bruno Mars - Just The Way You Are.mp3";Just The Way You Are;Bruno Mars;2011
"R.L. Burnside - Someday Baby.mp3";Someday Baby;R.L. Burnside;2004
"Eric Church - Round Here Buzz.mp3";Round Here Buzz;Eric Church;2015
"Black Eyed Peas - I Gotta Feeling.mp3";I Gotta Feeling;Black Eyed Peas;2009
"Madonna - Vogue.mp3";Vogue;Madonna;1990
"The Killers - Mr. Brightside.mp3";Mr. Brightside;The Killers;2003
"Canned Heat - Let's Work Together.mp3";Let's Work Together;Canned Heat;1970
"Bob Marley, The Wailers - Could You Be Loved.mp3";Could You Be Loved;Bob Marley, The Wailers;1980
"TroyBoi - Afterhours (feat. Diplo & Nina Sky).mp3";Afterhours (feat. Diplo & Nina Sky);TroyBoi;2015
"Elvis Presley - Too Much.mp3";Too Much;Elvis Presley;1957
"Bobby 'Blue' Bland - Ain't No Sunshine When She's Gone.mp3";Ain't No Sunshine When She's Gone;Bobby 'Blue' Bland;1988
"Montgomery Gentry - Better Me.mp3";Better Me;Montgomery Gentry;2017
"Janet Jackson - Miss You Much.mp3";Miss You Much;Janet Jackson;1989
"K. Michelle - Either Way (feat. Chris Brown).mp3";Either Way (feat. Chris Brown);K. Michelle;2017
"Frankie Avalon - Venus.mp3";Venus;Frankie Avalon;1959
"Heart - Alone.mp3";Alone;Heart;1987
"Keith Urban - The Fighter (feat. Carrie Underwood).mp3";The Fighter (feat. Carrie Underwood);Keith Urban;2016
"Johnnie Taylor - Disco Lady.mp3";Disco Lady;Johnnie Taylor;1976
"All That Remains - The Thunder Rolls (Cover).mp3";The Thunder Rolls (Cover);All That Remains;2017
"Beatles - Let It Be.mp3";Let It Be;Beatles;1970
"Chris Brown - Questions.mp3";Questions;Chris Brown;2017
"Los Del Rio - Macarena (Bayside Boys Mix).mp3";Macarena (Bayside Boys Mix);Los Del Rio;1996
"Dylan Scott - My Girl.mp3";My Girl;Dylan Scott;2016
"Four Aces - Love Is A Many Splendored Thing.mp3";Love Is A Many Splendored Thing;Four Aces;1955
"Bing Crosby - Now Is The Hour.mp3";Now Is The Hour;Bing Crosby;1948
"Van Halen - Jump.mp3";Jump;Van Halen;1984
"Us3 - Cantaloop (Flip Fantasia).mp3";Cantaloop (Flip Fantasia);Us3;1993
"Kygo, Selena Gomez - It Ain't Me.mp3";It Ain't Me;Kygo, Selena Gomez;2017
"Jacquees - B.E.D. (Remix) [feat. Ty Dolla $ign & Quavo].mp3";B.E.D. (Remix) [feat. Ty Dolla $ign & Quavo];Jacquees;2017
"Rihanna - Take A Bow.mp3";Take A Bow;Rihanna;2008
"BTS - Intro- Serendipity.mp3";Intro- Serendipity;BTS;2017
"Sugar Ray - Every Morning.mp3";Every Morning;Sugar Ray;1999
"Savoy Brown - Close to Midnight.mp3";Close to Midnight;Savoy Brown;2017
"Queen - We Are the Champions.mp3";We Are the Champions;Queen;1977
"BTS - Best of Me.mp3";Best of Me;BTS;2017
"Wiz Khalifa, Charlie Puth - See You Again.mp3";See You Again;Wiz Khalifa, Charlie Puth;2015
"DeeWunn - Mek It Bunx Up (feat. Marcy Chin).mp3";Mek It Bunx Up (feat. Marcy Chin);DeeWunn;2013
"Montell Jordan - This Is How We Do It.mp3";This Is How We Do It;Montell Jordan;1995
"Luis Fonsi, Daddy Yankee - Despacito (feat. Justin Bieber) [Remix].mp3";Despacito (feat. Justin Bieber) [Remix];Luis Fonsi, Daddy Yankee;2017
"Prophets of Rage - Unfuck the World.mp3";Unfuck the World;Prophets of Rage;2017
"Darius Rucker - Wagon Wheel.mp3";Wagon Wheel;Darius Rucker;2013
"Daryl Hall , John Oates - Out Of Touch.mp3";Out Of Touch;Daryl Hall , John Oates;1985
"Bobby Caldwell - What You Won't Do for Love.mp3";What You Won't Do for Love;Bobby Caldwell;1978
"Johnny Long, His Orchestra - (As Long As You're Not in Love with Anyone Else) Why Don't You Fall in Love with Me.mp3";(As Long As You're Not in Love with Anyone Else) Why Don't You Fall in Love with Me?;Johnny Long, His Orchestra;1943
"George Benson - On Broadway.mp3";On Broadway;George Benson;1981
"Toni Braxton - Breathe Again.mp3";Breathe Again;Toni Braxton;1994
"Bobby Gentry - Ode To Billie Joe.mp3";Ode To Billie Joe;Bobby Gentry;1967
"Ashanti - Foolish.mp3";Foolish;Ashanti;2002
"Quincy Jones - Sanford and Son Theme (The Streetbeater).mp3";Sanford and Son Theme (The Streetbeater);Quincy Jones;1987
"Kenny G - Songbird.mp3";Songbird;Kenny G;1986
"Gabbie Hanna - Out Loud.mp3";Out Loud;Gabbie Hanna;2017
"Pharrell Williams - Happy.mp3";Happy;Pharrell Williams;2014
"Santana, Rob Thomas - Smooth.mp3";Smooth;Santana, Rob Thomas;2000
"Al Trace - You Call Everybody Darlin'.mp3";You Call Everybody Darlin';Al Trace;1948
"Jordan Davis - Singles You Up.mp3";Singles You Up;Jordan Davis;2017
"Walter Murphy , The Big Apple B, - A Fifth Of Beethoven.mp3";A Fifth Of Beethoven;Walter Murphy , The Big Apple B,;1976
"Metallica - One.mp3";One;Metallica;1988
"Spice Girls - Wannabe.mp3";Wannabe;Spice Girls;1997
"Mariah Carey - Shake It Off.mp3";Shake It Off;Mariah Carey;2005
"J-Kwon - Tipsy.mp3";Tipsy;J-Kwon;2004
"Anton Karas - Third Man Theme.mp3";Third Man Theme;Anton Karas;1950
"Glenn Miller, His Orchestra - In the Mood.mp3";In the Mood;Glenn Miller, His Orchestra;1972
"Brandy, Monica - The Boy Is Mine.mp3";The Boy Is Mine;Brandy, Monica;1998
"Tommy James , The Shondells - Crimson And Clover.mp3";Crimson And Clover;Tommy James , The Shondells;1969
"Percy Faith - Delicado.mp3";Delicado;Percy Faith;1952
"Devin Dawson - All on Me.mp3";All on Me;Devin Dawson;2017
"Kevin Lyttle - Turn Me On.mp3";Turn Me On;Kevin Lyttle;2003
"Mr. Mister - Broken Wings.mp3";Broken Wings;Mr. Mister;1986
"Cher - Believe.mp3";Believe;Cher;1999
"Dave Brubeck - Take Five.mp3";Take Five;Dave Brubeck;1959
"Ruthie Foster - Lord Remember Me.mp3";Lord Remember Me;Ruthie Foster;2012
"The Weeknd - Reminder.mp3";Reminder;The Weeknd;2016
"Tears For Fears - Everybody Wants To Rule The World.mp3";Everybody Wants To Rule The World;Tears For Fears;1985
"Queen - Another One Bites the Dust.mp3";Another One Bites the Dust;Queen;1980
"Marvin Gaye, Tammi Terrell - Ain't No Mountain High Enough.mp3";Ain't No Mountain High Enough;Marvin Gaye, Tammi Terrell;1967
"Kip Moore - More Girls Like You.mp3";More Girls Like You;Kip Moore;2017
"Kenny Wayne Shepherd Band - Baby Got Gone.mp3";Baby Got Gone;Kenny Wayne Shepherd Band;2017
"Bill Haley, His Comets - Rock Around The Clock.mp3";Rock Around The Clock;Bill Haley, His Comets;1955
"Teresa Brewer - Till I Waltz Again With You.mp3";Till I Waltz Again With You;Teresa Brewer;1953
"Shaggy - It Wasn't Me (feat. Ricardo Ducent).mp3";It Wasn't Me (feat. Ricardo Ducent);Shaggy;2000
"Thelma Houston - Don't Leave Me This Way.mp3";Don't Leave Me This Way;Thelma Houston;1977
"Harry James, His Orchestra - I've Heard That Song Before.mp3";I've Heard That Song Before;Harry James, His Orchestra;1943
"Ed Sheeran - Shape of You.mp3";Shape of You;Ed Sheeran;2017
"Don McLean - American Pie.mp3";American Pie;Don McLean;1972
"Roy Orbison - Oh, Pretty Woman.mp3";Oh, Pretty Woman;Roy Orbison;1964
"AC DC - You Shook Me All Night Long.mp3";You Shook Me All Night Long;AC DC;1980
"Dee Dee Sharp - Mashed Potato Time.mp3";Mashed Potato Time;Dee Dee Sharp;1962
"En Vogue - Hold On.mp3";Hold On;En Vogue;1990
"Russ Morgan - Cruising Down the River.mp3";Cruising Down the River;Russ Morgan;1949
"Herb Alpert, The Tijuana Brass - Spanish Flea.mp3";Spanish Flea;Herb Alpert, The Tijuana Brass;1965
"Luke Combs - Hurricane.mp3";Hurricane;Luke Combs;2015
"Bing Crosby - Only Forever.mp3";Only Forever;Bing Crosby;1940
"Jimmy Dorsey, His Orchestra - Maria Elena.mp3";Maria Elena;Jimmy Dorsey, His Orchestra;1941
"Carnage - Bricks (feat. Migos).mp3";Bricks (feat. Migos);Carnage;2014
"Guns N' Roses - Welcome to the Jungle.mp3";Welcome to the Jungle;Guns N' Roses;1987
"Frankie Laine - That Lucky Old Sun.mp3";That Lucky Old Sun;Frankie Laine;1949
"K-Ci , JoJo - All My Life.mp3";All My Life;K-Ci , JoJo;1998
"Fray - Over My Head (Cable Car).mp3";Over My Head (Cable Car);Fray;2006
"George Benson - This Masquerade.mp3";This Masquerade;George Benson;2001
"Supremes - You Can't Hurry Love.mp3";You Can't Hurry Love;Supremes;1966
"Lynyrd Skynyrd - Free Bird.mp3";Free Bird;Lynyrd Skynyrd;1973
"Temptations - Just My Imagination (Running Away With Me).mp3";Just My Imagination (Running Away With Me);Temptations;1971
"Al Jolson - Anniversary Song.mp3";Anniversary Song;Al Jolson;1947
"Captain, Tennille - Do That To Me One More Time.mp3";Do That To Me One More Time;Captain, Tennille;1980
"Jimmy Gilmer, The Fireballs - Sugar Shack.mp3";Sugar Shack;Jimmy Gilmer, The Fireballs;1963
"Kenny Loggins - Footloose.mp3";Footloose;Kenny Loggins;1984
"System Of A Down - Chop Suey!.mp3";Chop Suey!;System Of A Down;2001
"Carnage - I Like Tuh (feat. iLoveMakonnen).mp3";I Like Tuh (feat. iLoveMakonnen);Carnage;2015
"Kelly Clarkson - Since U Been Gone.mp3";Since U Been Gone;Kelly Clarkson;2005
"Herb Alpert, The Tijuana Brass - A Taste of Honey.mp3";A Taste of Honey;Herb Alpert, The Tijuana Brass;1965
"Ed Sheeran - Thinking Out Loud.mp3";Thinking Out Loud;Ed Sheeran;2014
"Queen - We Will Rock You.mp3";We Will Rock You;Queen;1977
"Coldplay - Viva La Vida.mp3";Viva La Vida;Coldplay;2008
"Chris Stapleton - Broken Halos.mp3";Broken Halos;Chris Stapleton;2017
"3 Doors Down - When I'm Gone.mp3";When I'm Gone;3 Doors Down;2003
"Santana, The Product GandB - Maria Maria.mp3";Maria Maria;Santana, The Product GandB;2000
"Jonny Lang - Signs.mp3";Signs;Jonny Lang;2017
"Electric Light Orchestra - Mr. Blue Sky.mp3";Mr. Blue Sky;Electric Light Orchestra;1977
"David Bowie - Fame.mp3";Fame;David Bowie;1975
"Sonny James - Young Love.mp3";Young Love;Sonny James;1957
"Metallica - Nothing Else Matters.mp3";Nothing Else Matters;Metallica;1991
"Tommy Dorsey, His Orchestra - There Are Such Things.mp3";There Are Such Things;Tommy Dorsey, His Orchestra;1942
"Four Knights - I Get So Lonely.mp3";I Get So Lonely;Four Knights;1954
"Toni Braxton - You're Makin' Me High - Let It Flow.mp3";You're Makin' Me High - Let It Flow;Toni Braxton;1996
"Earth, Wind, Fire - September.mp3";September;Earth, Wind, Fire;1978
"Jackson 5 - I'll Be There.mp3";I'll Be There;Jackson 5;1970
"Donna Summer - Bad Girls.mp3";Bad Girls;Donna Summer;1979
"Gr, Funk Railroad - The Loco-Motion.mp3";The Loco-Motion;Gr, Funk Railroad;1974
"Disturbed - The Sound of Silence.mp3";The Sound of Silence;Disturbed;2015
"Bangles - Walk Like An Egyptian.mp3";Walk Like An Egyptian;Bangles;1987
"Cupid - Cupid Shuffle.mp3";Cupid Shuffle;Cupid;2007
"Thomas Rhett - Unforgettable.mp3";Unforgettable;Thomas Rhett;2017
"Bebe Rexha, Florida Georgia Line - Meant to Be.mp3";Meant to Be;Bebe Rexha, Florida Georgia Line;2017
"Rihanna, Jay-Z - Umbrella.mp3";Umbrella;Rihanna, Jay-Z;2007
"The Weeknd - Party Monster.mp3";Party Monster;The Weeknd;2016
"Mike Posner - I Took A Pill In Ibiza.mp3";I Took A Pill In Ibiza;Mike Posner;2016
"Herman's Hermits - Can't You Hear My Heartbeat.mp3";Can't You Hear My Heartbeat;Herman's Hermits;1965
"Little Big Town - Better Man.mp3";Better Man;Little Big Town;2016
"The Glenn Miller Orchestra - Moonlight Cocktail.mp3";Moonlight Cocktail;The Glenn Miller Orchestra;1942
"The Mills Brothers - Paper Doll.mp3";Paper Doll;The Mills Brothers;1943
"Stick Figure - Weight of Sound (feat. TJ O'Neill).mp3";Weight of Sound (feat. TJ O'Neill);Stick Figure;2012
"Beth Hart - Fire on the Floor.mp3";Fire on the Floor;Beth Hart;2016
"Jason Derulo - In My Head.mp3";In My Head;Jason Derulo;2010
"fun. - Some Nights.mp3";Some Nights;fun.;2012
"Al Morgan - Jealous Heart.mp3";Jealous Heart;Al Morgan;1949
"Temptations - I Can't Get Next To You.mp3";I Can't Get Next To You;Temptations;1969
